time,gFx,gFy,gFz
2022-10-12 16:58:18.4150,0.227,-0.791,-0.585,1.01
2022-10-12 16:58:18.4240,0.227,-0.791,-0.585,1.01
2022-10-12 16:58:18.4350,0.225,-0.79,-0.584,1.008
2022-10-12 16:58:18.4700,0.227,-0.79,-0.58,1.006
2022-10-12 16:58:18.4700,0.227,-0.79,-0.58,1.006
2022-10-12 16:58:18.4710,0.227,-0.79,-0.58,1.006
2022-10-12 16:58:18.4740,0.225,-0.792,-0.581,1.008
2022-10-12 16:58:18.4850,0.227,-0.794,-0.582,1.01
2022-10-12 16:58:18.4950,0.227,-0.796,-0.582,1.012
2022-10-12 16:58:18.5040,0.226,-0.796,-0.58,1.01
2022-10-12 16:58:18.5150,0.226,-0.795,-0.579,1.009
2022-10-12 16:58:18.5260,0.224,-0.794,-0.578,1.007
2022-10-12 16:58:18.5350,0.224,-0.793,-0.578,1.007
2022-10-12 16:58:18.5730,0.226,-0.793,-0.579,1.008
2022-10-12 16:58:18.5730,0.226,-0.793,-0.579,1.008
2022-10-12 16:58:18.5740,0.226,-0.793,-0.579,1.008
2022-10-12 16:58:18.5750,0.226,-0.792,-0.58,1.007
2022-10-12 16:58:18.5850,0.226,-0.793,-0.579,1.008
2022-10-12 16:58:18.5960,0.226,-0.793,-0.578,1.007
2022-10-12 16:58:18.6060,0.227,-0.793,-0.578,1.007
2022-10-12 16:58:18.6160,0.225,-0.793,-0.578,1.007
2022-10-12 16:58:18.6260,0.226,-0.793,-0.578,1.007
2022-10-12 16:58:18.6360,0.225,-0.792,-0.58,1.007
2022-10-12 16:58:18.6720,0.225,-0.791,-0.582,1.007
2022-10-12 16:58:18.6720,0.225,-0.791,-0.582,1.007
2022-10-12 16:58:18.6720,0.225,-0.791,-0.582,1.007
2022-10-12 16:58:18.6760,0.227,-0.79,-0.582,1.007
2022-10-12 16:58:18.6860,0.226,-0.792,-0.582,1.008
2022-10-12 16:58:18.6970,0.226,-0.793,-0.581,1.009
2022-10-12 16:58:18.7070,0.226,-0.793,-0.58,1.008
2022-10-12 16:58:18.7170,0.225,-0.793,-0.579,1.007
2022-10-12 16:58:18.7260,0.225,-0.793,-0.578,1.007
2022-10-12 16:58:18.7370,0.226,-0.793,-0.58,1.008
2022-10-12 16:58:18.7750,0.225,-0.794,-0.579,1.008
2022-10-12 16:58:18.7750,0.225,-0.794,-0.579,1.008
2022-10-12 16:58:18.7750,0.225,-0.794,-0.579,1.008
2022-10-12 16:58:18.7760,0.225,-0.794,-0.578,1.008
2022-10-12 16:58:18.7870,0.227,-0.793,-0.578,1.007
2022-10-12 16:58:18.7970,0.226,-0.793,-0.578,1.007
2022-10-12 16:58:18.8070,0.227,-0.794,-0.578,1.008
2022-10-12 16:58:18.8180,0.224,-0.793,-0.578,1.007
2022-10-12 16:58:18.8270,0.224,-0.793,-0.578,1.007
2022-10-12 16:58:18.8380,0.225,-0.794,-0.58,1.009
2022-10-12 16:58:18.8740,0.226,-0.789,-0.581,1.006
2022-10-12 16:58:18.8740,0.226,-0.789,-0.581,1.006
2022-10-12 16:58:18.8740,0.226,-0.789,-0.581,1.006
2022-10-12 16:58:18.8770,0.226,-0.79,-0.58,1.006
2022-10-12 16:58:18.8880,0.227,-0.791,-0.579,1.006
2022-10-12 16:58:18.8980,0.227,-0.793,-0.581,1.009
2022-10-12 16:58:18.9080,0.226,-0.795,-0.582,1.011
2022-10-12 16:58:18.9190,0.224,-0.796,-0.583,1.012
2022-10-12 16:58:18.9280,0.222,-0.793,-0.585,1.01
2022-10-12 16:58:18.9380,0.222,-0.793,-0.583,1.009
2022-10-12 16:58:18.9760,0.23,-0.791,-0.579,1.007
2022-10-12 16:58:18.9760,0.23,-0.791,-0.579,1.007
2022-10-12 16:58:18.9770,0.23,-0.791,-0.579,1.007
2022-10-12 16:58:18.9780,0.223,-0.791,-0.579,1.005
2022-10-12 16:58:18.9890,0.222,-0.793,-0.576,1.005
2022-10-12 16:58:18.9990,0.224,-0.794,-0.574,1.005
2022-10-12 16:58:19.0090,0.223,-0.797,-0.576,1.008
2022-10-12 16:58:19.0190,0.225,-0.797,-0.576,1.009
2022-10-12 16:58:19.0290,0.225,-0.796,-0.577,1.009
2022-10-12 16:58:19.0390,0.222,-0.797,-0.576,1.008
2022-10-12 16:58:19.0500,0.225,-0.795,-0.573,1.005
2022-10-12 16:58:19.0780,0.225,-0.79,-0.578,1.004
2022-10-12 16:58:19.0780,0.225,-0.79,-0.578,1.004
2022-10-12 16:58:19.0790,0.228,-0.791,-0.58,1.007
2022-10-12 16:58:19.0990,0.227,-0.79,-0.586,1.009
2022-10-12 16:58:19.1010,0.227,-0.79,-0.586,1.009
2022-10-12 16:58:19.1120,0.221,-0.787,-0.586,1.006
2022-10-12 16:58:19.1200,0.224,-0.785,-0.587,1.005
2022-10-12 16:58:19.1310,0.233,-0.783,-0.589,1.007
2022-10-12 16:58:19.1400,0.236,-0.785,-0.592,1.011
2022-10-12 16:58:19.1760,0.238,-0.792,-0.582,1.011
2022-10-12 16:58:19.1760,0.238,-0.792,-0.582,1.011
2022-10-12 16:58:19.1760,0.238,-0.792,-0.582,1.011
2022-10-12 16:58:19.1800,0.233,-0.791,-0.577,1.006
2022-10-12 16:58:19.1900,0.232,-0.795,-0.572,1.006
2022-10-12 16:58:19.2000,0.231,-0.796,-0.568,1.005
2022-10-12 16:58:19.2100,0.229,-0.797,-0.566,1.004
2022-10-12 16:58:19.2210,0.227,-0.798,-0.567,1.005
2022-10-12 16:58:19.2310,0.227,-0.801,-0.567,1.007
2022-10-12 16:58:19.2410,0.228,-0.803,-0.567,1.009
2022-10-12 16:58:19.2760,0.223,-0.812,-0.564,1.013
2022-10-12 16:58:19.2770,0.223,-0.812,-0.564,1.013
2022-10-12 16:58:19.2770,0.223,-0.812,-0.564,1.013
2022-10-12 16:58:19.2810,0.214,-0.811,-0.555,1.006
2022-10-12 16:58:19.2910,0.222,-0.814,-0.547,1.006
2022-10-12 16:58:19.3010,0.221,-0.818,-0.538,1.004
2022-10-12 16:58:19.3110,0.212,-0.82,-0.534,1.001
2022-10-12 16:58:19.3210,0.214,-0.827,-0.54,1.011
2022-10-12 16:58:19.3320,0.225,-0.829,-0.544,1.017
2022-10-12 16:58:19.3420,0.232,-0.824,-0.549,1.017
2022-10-12 16:58:19.3790,0.241,-0.81,-0.559,1.013
2022-10-12 16:58:19.3790,0.241,-0.81,-0.559,1.013
2022-10-12 16:58:19.3790,0.241,-0.81,-0.559,1.013
2022-10-12 16:58:19.3820,0.247,-0.809,-0.56,1.014
2022-10-12 16:58:19.3920,0.256,-0.81,-0.555,1.015
2022-10-12 16:58:19.4020,0.255,-0.804,-0.55,1.007
2022-10-12 16:58:19.4130,0.26,-0.8,-0.552,1.006
2022-10-12 16:58:19.4220,0.256,-0.795,-0.554,1.002
2022-10-12 16:58:19.4330,0.256,-0.792,-0.553,0.999
2022-10-12 16:58:19.4430,0.26,-0.79,-0.559,1.002
2022-10-12 16:58:19.4790,0.262,-0.789,-0.579,1.013
2022-10-12 16:58:19.4790,0.262,-0.789,-0.579,1.013
2022-10-12 16:58:19.4800,0.262,-0.789,-0.579,1.013
2022-10-12 16:58:19.4820,0.26,-0.785,-0.583,1.012
2022-10-12 16:58:19.4930,0.264,-0.779,-0.589,1.012
2022-10-12 16:58:19.5030,0.26,-0.77,-0.595,1.007
2022-10-12 16:58:19.5130,0.259,-0.764,-0.598,1.004
2022-10-12 16:58:19.5230,0.256,-0.755,-0.603,1.0
2022-10-12 16:58:19.5330,0.25,-0.752,-0.605,0.997
2022-10-12 16:58:19.5440,0.243,-0.753,-0.606,0.997
2022-10-12 16:58:19.5570,0.246,-0.749,-0.613,0.999
2022-10-12 16:58:19.5800,0.251,-0.757,-0.616,1.008
2022-10-12 16:58:19.5810,0.251,-0.757,-0.616,1.008
2022-10-12 16:58:19.5830,0.243,-0.762,-0.617,1.01
2022-10-12 16:58:19.6000,0.26,-0.764,-0.61,1.012
2022-10-12 16:58:19.6040,0.271,-0.765,-0.598,1.008
2022-10-12 16:58:19.6140,0.262,-0.77,-0.599,1.01
2022-10-12 16:58:19.6240,0.263,-0.772,-0.602,1.014
2022-10-12 16:58:19.6340,0.273,-0.769,-0.606,1.016
2022-10-12 16:58:19.6450,0.277,-0.757,-0.611,1.011
2022-10-12 16:58:19.6820,0.292,-0.749,-0.623,1.017
2022-10-12 16:58:19.6820,0.292,-0.749,-0.623,1.017
2022-10-12 16:58:19.6820,0.292,-0.749,-0.623,1.017
2022-10-12 16:58:19.6840,0.294,-0.75,-0.621,1.017
2022-10-12 16:58:19.6950,0.284,-0.749,-0.616,1.011
2022-10-12 16:58:19.7040,0.277,-0.745,-0.608,1.001
2022-10-12 16:58:19.7150,0.279,-0.745,-0.602,0.998
2022-10-12 16:58:19.7250,0.274,-0.747,-0.602,0.998
2022-10-12 16:58:19.7360,0.271,-0.756,-0.6,1.002
2022-10-12 16:58:19.7450,0.27,-0.765,-0.603,1.011
2022-10-12 16:58:19.7610,0.262,-0.77,-0.61,1.017
2022-10-12 16:58:19.7820,0.261,-0.771,-0.598,1.01
2022-10-12 16:58:19.7830,0.261,-0.771,-0.598,1.01
2022-10-12 16:58:19.7850,0.265,-0.765,-0.587,1.0
2022-10-12 16:58:19.8030,0.256,-0.761,-0.584,0.993
2022-10-12 16:58:19.8050,0.246,-0.765,-0.579,0.99
2022-10-12 16:58:19.8160,0.261,-0.778,-0.579,1.004
2022-10-12 16:58:19.8260,0.271,-0.793,-0.58,1.019
2022-10-12 16:58:19.8360,0.271,-0.803,-0.577,1.025
2022-10-12 16:58:19.8460,0.274,-0.802,-0.572,1.022
2022-10-12 16:58:19.8620,0.278,-0.796,-0.559,1.012
2022-10-12 16:58:19.8840,0.289,-0.782,-0.554,1.001
2022-10-12 16:58:19.8850,0.289,-0.782,-0.554,1.001
2022-10-12 16:58:19.8860,0.287,-0.781,-0.565,1.006
2022-10-12 16:58:19.9000,0.296,-0.784,-0.579,1.019
2022-10-12 16:58:19.9060,0.308,-0.788,-0.584,1.028
2022-10-12 16:58:19.9160,0.309,-0.787,-0.584,1.028
2022-10-12 16:58:19.9260,0.291,-0.781,-0.577,1.014
2022-10-12 16:58:19.9370,0.3,-0.772,-0.571,1.006
2022-10-12 16:58:19.9470,0.295,-0.764,-0.563,0.994
2022-10-12 16:58:19.9820,0.286,-0.772,-0.58,1.007
2022-10-12 16:58:19.9820,0.286,-0.772,-0.58,1.007
2022-10-12 16:58:19.9820,0.286,-0.772,-0.58,1.007
2022-10-12 16:58:19.9860,0.282,-0.785,-0.587,1.02
2022-10-12 16:58:19.9970,0.322,-0.785,-0.607,1.043
2022-10-12 16:58:20.0070,0.294,-0.782,-0.61,1.034
2022-10-12 16:58:20.0170,0.306,-0.774,-0.574,1.011
2022-10-12 16:58:20.0270,0.296,-0.767,-0.552,0.99
2022-10-12 16:58:20.0380,0.24,-0.774,-0.546,0.977
2022-10-12 16:58:20.0480,0.278,-0.811,-0.555,1.021
2022-10-12 16:58:20.0650,0.27,-0.803,-0.611,1.045
2022-10-12 16:58:20.0860,0.301,-0.749,-0.633,1.026
2022-10-12 16:58:20.0860,0.301,-0.749,-0.633,1.026
2022-10-12 16:58:20.0870,0.276,-0.705,-0.629,0.984
2022-10-12 16:58:20.0990,0.278,-0.688,-0.603,0.956
2022-10-12 16:58:20.1080,0.31,-0.677,-0.598,0.955
2022-10-12 16:58:20.1180,0.303,-0.693,-0.647,0.995
2022-10-12 16:58:20.1290,0.309,-0.709,-0.661,1.017
2022-10-12 16:58:20.1390,0.317,-0.737,-0.663,1.041
2022-10-12 16:58:20.1490,0.329,-0.746,-0.64,1.037
2022-10-12 16:58:20.1820,0.253,-0.744,-0.582,0.978
2022-10-12 16:58:20.1820,0.253,-0.744,-0.582,0.978
2022-10-12 16:58:20.1820,0.253,-0.744,-0.582,0.978
2022-10-12 16:58:20.1880,0.269,-0.77,-0.59,1.007
2022-10-12 16:58:20.1990,0.316,-0.78,-0.618,1.044
2022-10-12 16:58:20.2090,0.345,-0.78,-0.628,1.059
2022-10-12 16:58:20.2190,0.31,-0.765,-0.616,1.03
2022-10-12 16:58:20.2300,0.262,-0.739,-0.6,0.987
2022-10-12 16:58:20.2390,0.273,-0.73,-0.572,0.967
2022-10-12 16:58:20.2490,0.327,-0.735,-0.591,0.998
2022-10-12 16:58:20.2880,0.312,-0.74,-0.664,1.042
2022-10-12 16:58:20.2890,0.276,-0.71,-0.631,0.989
2022-10-12 16:58:20.2890,0.276,-0.71,-0.631,0.989
2022-10-12 16:58:20.2900,0.276,-0.71,-0.631,0.989
2022-10-12 16:58:20.2990,0.283,-0.713,-0.586,0.965
2022-10-12 16:58:20.3090,0.283,-0.728,-0.588,0.978
2022-10-12 16:58:20.3200,0.328,-0.738,-0.597,1.004
2022-10-12 16:58:20.3300,0.357,-0.752,-0.622,1.039
2022-10-12 16:58:20.3400,0.27,-0.735,-0.641,1.012
2022-10-12 16:58:20.3510,0.263,-0.754,-0.625,1.014
2022-10-12 16:58:20.3600,0.309,-0.742,-0.604,1.005
2022-10-12 16:58:20.3880,0.322,-0.716,-0.592,0.983
2022-10-12 16:58:20.3880,0.322,-0.716,-0.592,0.983
2022-10-12 16:58:20.3900,0.276,-0.727,-0.623,0.996
2022-10-12 16:58:20.4000,0.322,-0.753,-0.625,1.03
2022-10-12 16:58:20.4100,0.349,-0.761,-0.64,1.054
2022-10-12 16:58:20.4200,0.343,-0.755,-0.633,1.043
2022-10-12 16:58:20.4310,0.296,-0.76,-0.651,1.044
2022-10-12 16:58:20.4410,0.258,-0.749,-0.645,1.022
2022-10-12 16:58:20.4510,0.372,-0.738,-0.601,1.022
2022-10-12 16:58:20.4650,0.397,-0.726,-0.614,1.03
2022-10-12 16:58:20.4870,0.252,-0.728,-0.583,0.966
2022-10-12 16:58:20.4870,0.252,-0.728,-0.583,0.966
2022-10-12 16:58:20.4900,0.282,-0.752,-0.612,1.01
2022-10-12 16:58:20.5000,0.365,-0.761,-0.62,1.047
2022-10-12 16:58:20.5110,0.381,-0.742,-0.633,1.047
2022-10-12 16:58:20.5210,0.335,-0.75,-0.646,1.045
2022-10-12 16:58:20.5310,0.295,-0.736,-0.618,1.005
2022-10-12 16:58:20.5410,0.322,-0.71,-0.614,0.992
2022-10-12 16:58:20.5520,0.348,-0.695,-0.627,0.999
2022-10-12 16:58:20.5670,0.384,-0.698,-0.602,0.999
2022-10-12 16:58:20.5890,0.354,-0.717,-0.635,1.021
2022-10-12 16:58:20.5890,0.354,-0.717,-0.635,1.021
2022-10-12 16:58:20.5910,0.322,-0.745,-0.643,1.035
2022-10-12 16:58:20.6010,0.37,-0.74,-0.632,1.041
2022-10-12 16:58:20.6120,0.393,-0.747,-0.642,1.06
2022-10-12 16:58:20.6220,0.362,-0.738,-0.613,1.025
2022-10-12 16:58:20.6320,0.408,-0.733,-0.543,0.999
2022-10-12 16:58:20.6420,0.37,-0.739,-0.563,1.0
2022-10-12 16:58:20.6530,0.266,-0.736,-0.557,0.961
2022-10-12 16:58:20.6870,0.354,-0.724,-0.545,0.973
2022-10-12 16:58:20.6880,0.354,-0.724,-0.545,0.973
2022-10-12 16:58:20.6880,0.354,-0.724,-0.545,0.973
2022-10-12 16:58:20.6920,0.294,-0.775,-0.573,1.008
2022-10-12 16:58:20.7030,0.365,-0.808,-0.636,1.091
2022-10-12 16:58:20.7130,0.4,-0.818,-0.686,1.14
2022-10-12 16:58:20.7230,0.379,-0.792,-0.649,1.092
2022-10-12 16:58:20.7330,0.43,-0.733,-0.566,1.021
2022-10-12 16:58:20.7440,0.358,-0.644,-0.472,0.875
2022-10-12 16:58:20.7530,0.23,-0.696,-0.506,0.891
2022-10-12 16:58:20.7930,0.472,-0.723,-0.634,1.071
2022-10-12 16:58:20.7930,0.472,-0.723,-0.634,1.071
2022-10-12 16:58:20.7930,0.472,-0.723,-0.634,1.071
2022-10-12 16:58:20.7940,0.472,-0.723,-0.634,1.071
2022-10-12 16:58:20.8030,0.286,-0.763,-0.669,1.054
2022-10-12 16:58:20.8140,0.204,-0.723,-0.65,0.993
2022-10-12 16:58:20.8240,0.38,-0.683,-0.58,0.973
2022-10-12 16:58:20.8340,0.469,-0.631,-0.613,0.997
2022-10-12 16:58:20.8440,0.323,-0.7,-0.647,1.006
2022-10-12 16:58:20.8540,0.301,-0.75,-0.666,1.047
2022-10-12 16:58:20.8940,0.293,-0.698,-0.591,0.96
2022-10-12 16:58:20.8940,0.293,-0.698,-0.591,0.96
2022-10-12 16:58:20.8940,0.293,-0.698,-0.591,0.96
2022-10-12 16:58:20.8940,0.293,-0.698,-0.591,0.96
2022-10-12 16:58:20.9040,0.374,-0.681,-0.568,0.962
2022-10-12 16:58:20.9150,0.334,-0.674,-0.623,0.977
2022-10-12 16:58:20.9240,0.233,-0.738,-0.705,1.047
2022-10-12 16:58:20.9350,0.252,-0.721,-0.725,1.053
2022-10-12 16:58:20.9450,0.357,-0.719,-0.722,1.08
2022-10-12 16:58:20.9550,0.354,-0.706,-0.756,1.093
2022-10-12 16:58:20.9940,0.177,-0.771,-0.743,1.085
2022-10-12 16:58:20.9940,0.171,-0.737,-0.769,1.079
2022-10-12 16:58:20.9950,0.171,-0.737,-0.769,1.079
2022-10-12 16:58:20.9960,0.171,-0.737,-0.769,1.079
2022-10-12 16:58:21.0050,0.366,-0.755,-0.789,1.152
2022-10-12 16:58:21.0150,0.308,-0.677,-0.803,1.095
2022-10-12 16:58:21.0250,0.279,-0.668,-0.635,0.963
2022-10-12 16:58:21.0350,0.316,-0.666,-0.605,0.954
2022-10-12 16:58:21.0460,0.291,-0.605,-0.573,0.883
2022-10-12 16:58:21.0550,0.304,-0.648,-0.652,0.968
2022-10-12 16:58:21.0900,0.42,-0.648,-0.708,1.048
2022-10-12 16:58:21.0900,0.42,-0.648,-0.708,1.048
2022-10-12 16:58:21.0910,0.42,-0.648,-0.708,1.048
2022-10-12 16:58:21.0950,0.381,-0.599,-0.564,0.907
2022-10-12 16:58:21.1060,0.303,-0.537,-0.498,0.793
2022-10-12 16:58:21.1160,0.195,-0.532,-0.5,0.756
2022-10-12 16:58:21.1270,0.098,-0.695,-0.641,0.951
2022-10-12 16:58:21.1360,0.19,-0.756,-0.766,1.093
2022-10-12 16:58:21.1460,0.403,-0.759,-0.813,1.183
2022-10-12 16:58:21.1570,0.443,-0.747,-0.879,1.236
2022-10-12 16:58:21.1930,0.258,-0.624,-0.622,0.918
2022-10-12 16:58:21.1930,0.258,-0.624,-0.622,0.918
2022-10-12 16:58:21.1930,0.258,-0.624,-0.622,0.918
2022-10-12 16:58:21.1960,0.203,-0.666,-0.733,1.011
2022-10-12 16:58:21.2070,0.372,-0.669,-0.76,1.079
2022-10-12 16:58:21.2170,0.551,-0.695,-0.747,1.16
2022-10-12 16:58:21.2270,0.385,-0.622,-0.863,1.131
2022-10-12 16:58:21.2370,0.217,-0.586,-0.698,0.937
2022-10-12 16:58:21.2470,0.258,-0.663,-0.655,0.967
2022-10-12 16:58:21.2570,0.39,-0.663,-0.705,1.043
2022-10-12 16:58:21.2930,0.305,-0.621,-0.664,0.959
2022-10-12 16:58:21.2930,0.305,-0.621,-0.664,0.959
2022-10-12 16:58:21.2940,0.305,-0.621,-0.664,0.959
2022-10-12 16:58:21.2970,0.292,-0.574,-0.608,0.886
2022-10-12 16:58:21.3070,0.241,-0.642,-0.615,0.921
2022-10-12 16:58:21.3180,0.251,-0.75,-0.706,1.06
2022-10-12 16:58:21.3280,0.314,-0.804,-0.753,1.145
2022-10-12 16:58:21.3380,0.347,-0.735,-0.766,1.117
2022-10-12 16:58:21.3480,0.291,-0.719,-0.729,1.064
2022-10-12 16:58:21.3580,0.287,-0.665,-0.628,0.959
2022-10-12 16:58:21.3940,0.298,-0.747,-0.658,1.039
2022-10-12 16:58:21.3940,0.298,-0.747,-0.658,1.039
2022-10-12 16:58:21.3940,0.298,-0.747,-0.658,1.039
2022-10-12 16:58:21.3980,0.42,-0.76,-0.725,1.131
2022-10-12 16:58:21.4080,0.371,-0.733,-0.806,1.151
2022-10-12 16:58:21.4180,0.192,-0.758,-0.745,1.08
2022-10-12 16:58:21.4280,0.294,-0.633,-0.611,0.928
2022-10-12 16:58:21.4390,0.294,-0.707,-0.562,0.95
2022-10-12 16:58:21.4490,0.347,-0.672,-0.466,0.888
2022-10-12 16:58:21.4590,0.369,-0.668,-0.57,0.953
2022-10-12 16:58:21.4960,0.283,-0.729,-0.604,0.988
2022-10-12 16:58:21.4960,0.283,-0.729,-0.604,0.988
2022-10-12 16:58:21.4960,0.283,-0.729,-0.604,0.988
2022-10-12 16:58:21.4990,0.317,-0.754,-0.655,1.048
2022-10-12 16:58:21.5090,0.27,-0.779,-0.671,1.063
2022-10-12 16:58:21.5190,0.366,-0.706,-0.577,0.983
2022-10-12 16:58:21.5300,0.305,-0.626,-0.646,0.95
2022-10-12 16:58:21.5400,0.15,-0.712,-0.611,0.95
2022-10-12 16:58:21.5500,0.217,-0.735,-0.592,0.968
2022-10-12 16:58:21.5600,0.311,-0.719,-0.742,1.079
2022-10-12 16:58:21.5960,0.14,-0.797,-0.786,1.128
2022-10-12 16:58:21.5970,0.14,-0.797,-0.786,1.128
2022-10-12 16:58:21.5970,0.14,-0.797,-0.786,1.128
2022-10-12 16:58:21.6000,0.22,-0.758,-0.595,0.988
2022-10-12 16:58:21.6110,0.309,-0.67,-0.667,0.995
2022-10-12 16:58:21.6200,0.178,-0.767,-0.588,0.983
2022-10-12 16:58:21.6310,0.185,-0.727,-0.557,0.934
2022-10-12 16:58:21.6400,0.288,-0.688,-0.601,0.958
2022-10-12 16:58:21.6510,0.256,-0.788,-0.618,1.034
2022-10-12 16:58:21.6610,0.254,-0.789,-0.691,1.079
2022-10-12 16:58:21.6970,0.204,-0.742,-0.574,0.96
2022-10-12 16:58:21.6970,0.204,-0.742,-0.574,0.96
2022-10-12 16:58:21.6980,0.204,-0.742,-0.574,0.96
2022-10-12 16:58:21.7010,0.143,-0.761,-0.503,0.923
2022-10-12 16:58:21.7110,0.155,-0.813,-0.572,1.006
2022-10-12 16:58:21.7210,0.285,-0.885,-0.601,1.107
2022-10-12 16:58:21.7310,0.334,-0.843,-0.654,1.118
2022-10-12 16:58:21.7410,0.273,-0.764,-0.6,1.009
2022-10-12 16:58:21.7510,0.12,-0.8,-0.675,1.054
2022-10-12 16:58:21.7620,0.084,-0.833,-0.588,1.023
2022-10-12 16:58:21.7980,0.325,-0.784,-0.635,1.06
2022-10-12 16:58:21.7980,0.325,-0.784,-0.635,1.06
2022-10-12 16:58:21.7980,0.325,-0.784,-0.635,1.06
2022-10-12 16:58:21.8010,0.219,-0.674,-0.557,0.901
2022-10-12 16:58:21.8110,0.085,-0.697,-0.452,0.835
2022-10-12 16:58:21.8210,0.071,-0.747,-0.274,0.799
2022-10-12 16:58:21.8320,0.158,-0.88,-0.413,0.985
2022-10-12 16:58:21.8420,0.237,-0.962,-0.414,1.074
2022-10-12 16:58:21.8520,0.25,-0.971,-0.768,1.263
2022-10-12 16:58:21.8630,0.277,-0.947,-0.654,1.184
2022-10-12 16:58:21.8970,-0.072,-0.887,-0.42,0.984
2022-10-12 16:58:21.8970,-0.072,-0.887,-0.42,0.984
2022-10-12 16:58:21.8970,-0.072,-0.887,-0.42,0.984
2022-10-12 16:58:21.9020,-0.018,-0.935,-0.393,1.014
2022-10-12 16:58:21.9130,0.117,-0.849,-0.294,0.906
2022-10-12 16:58:21.9220,0.148,-0.857,-0.394,0.955
2022-10-12 16:58:21.9330,-0.032,-0.958,-0.503,1.082
2022-10-12 16:58:21.9430,0.051,-1.089,-0.521,1.208
2022-10-12 16:58:21.9530,0.255,-1.1,-0.447,1.214
2022-10-12 16:58:21.9630,0.449,-0.997,-0.506,1.205
2022-10-12 16:58:22.0000,0.081,-0.816,-0.279,0.866
2022-10-12 16:58:22.0010,0.081,-0.816,-0.279,0.866
2022-10-12 16:58:22.0010,0.081,-0.816,-0.279,0.866
2022-10-12 16:58:22.0030,0.02,-0.881,-0.311,0.934
2022-10-12 16:58:22.0130,0.051,-0.878,-0.417,0.973
2022-10-12 16:58:22.0230,0.143,-0.85,-0.502,0.997
2022-10-12 16:58:22.0330,0.219,-0.821,-0.444,0.959
2022-10-12 16:58:22.0440,0.281,-0.848,-0.369,0.967
2022-10-12 16:58:22.0540,0.229,-0.909,-0.52,1.072
2022-10-12 16:58:22.0640,0.007,-0.877,-0.519,1.019
2022-10-12 16:58:22.0740,-0.069,-0.83,-0.524,0.984
2022-10-12 16:58:22.1050,0.212,-0.832,-0.549,1.019
2022-10-12 16:58:22.1060,0.212,-0.832,-0.549,1.019
2022-10-12 16:58:22.1060,0.212,-0.832,-0.549,1.019
2022-10-12 16:58:22.1140,0.135,-0.83,-0.684,1.084
2022-10-12 16:58:22.1240,0.136,-0.874,-0.618,1.079
2022-10-12 16:58:22.1340,0.214,-0.771,-0.604,1.003
2022-10-12 16:58:22.1450,0.24,-0.695,-0.507,0.893
2022-10-12 16:58:22.1550,0.14,-0.782,-0.578,0.982
2022-10-12 16:58:22.1650,-0.039,-0.851,-0.675,1.087
2022-10-12 16:58:22.1960,0.144,-0.808,-0.577,1.003
2022-10-12 16:58:22.1970,0.144,-0.808,-0.577,1.003
2022-10-12 16:58:22.1970,0.144,-0.808,-0.577,1.003
2022-10-12 16:58:22.2040,0.196,-0.829,-0.523,1.0
2022-10-12 16:58:22.2150,0.221,-0.788,-0.477,0.947
2022-10-12 16:58:22.2250,0.133,-0.83,-0.553,1.006
2022-10-12 16:58:22.2350,0.063,-0.848,-0.632,1.059
2022-10-12 16:58:22.2450,0.272,-0.904,-0.539,1.087
2022-10-12 16:58:22.2560,0.278,-0.819,-0.641,1.077
2022-10-12 16:58:22.2660,0.208,-0.876,-0.605,1.085
2022-10-12 16:58:22.2810,0.184,-0.817,-0.514,0.983
2022-10-12 16:58:22.3050,0.108,-0.745,-0.624,0.978
2022-10-12 16:58:22.3050,0.108,-0.745,-0.624,0.978
2022-10-12 16:58:22.3060,0.108,-0.745,-0.624,0.978
2022-10-12 16:58:22.3150,0.265,-0.774,-0.639,1.038
2022-10-12 16:58:22.3260,0.274,-0.769,-0.721,1.089
2022-10-12 16:58:22.3360,0.255,-0.717,-0.747,1.066
2022-10-12 16:58:22.3460,0.35,-0.743,-0.646,1.045
2022-10-12 16:58:22.3560,0.258,-0.617,-0.597,0.896
2022-10-12 16:58:22.3660,0.084,-0.571,-0.528,0.782
2022-10-12 16:58:22.3760,0.101,-0.651,-0.482,0.816
2022-10-12 16:58:22.4010,0.226,-0.809,-0.704,1.096
2022-10-12 16:58:22.4010,0.226,-0.809,-0.704,1.096
2022-10-12 16:58:22.4060,0.311,-0.869,-0.726,1.174
2022-10-12 16:58:22.4160,0.346,-0.891,-0.796,1.244
2022-10-12 16:58:22.4260,0.197,-0.873,-0.799,1.2
2022-10-12 16:58:22.4370,0.093,-0.769,-0.616,0.99
2022-10-12 16:58:22.4470,0.194,-0.709,-0.506,0.892
2022-10-12 16:58:22.4570,0.111,-0.711,-0.569,0.917
2022-10-12 16:58:22.4670,0.09,-0.722,-0.626,0.96
2022-10-12 16:58:22.5030,0.379,-0.741,-0.819,1.168
2022-10-12 16:58:22.5030,0.379,-0.741,-0.819,1.168
2022-10-12 16:58:22.5030,0.379,-0.741,-0.819,1.168
2022-10-12 16:58:22.5070,0.413,-0.669,-0.775,1.104
2022-10-12 16:58:22.5170,0.322,-0.63,-0.707,1.0
2022-10-12 16:58:22.5270,0.158,-0.651,-0.672,0.949
2022-10-12 16:58:22.5370,0.159,-0.643,-0.697,0.962
2022-10-12 16:58:22.5480,0.244,-0.655,-0.721,1.004
