time,gFx,gFy,gFz,
01:59.9,0.344,-0.798,-0.515,1.01
01:59.9,0.344,-0.798,-0.515,1.01
01:59.9,0.344,-0.798,-0.515,1.01
01:59.9,0.33,-0.797,-0.516,1.005
02:00.0,0.34,-0.784,-0.523,1.002
02:00.0,0.328,-0.785,-0.52,0.997
02:00.0,0.334,-0.784,-0.527,1.002
02:00.0,0.336,-0.784,-0.53,1.004
02:00.0,0.337,-0.789,-0.531,1.009
02:00.0,0.332,-0.79,-0.532,1.009
02:00.0,0.334,-0.802,-0.511,1.008
02:00.0,0.334,-0.802,-0.511,1.008
02:00.0,0.334,-0.802,-0.511,1.008
02:00.0,0.335,-0.8,-0.511,1.007
02:00.1,0.339,-0.8,-0.511,1.008
02:00.1,0.335,-0.799,-0.519,1.01
02:00.1,0.331,-0.802,-0.513,1.008
02:00.1,0.335,-0.796,-0.51,1.003
02:00.1,0.323,-0.796,-0.511,1
02:00.1,0.332,-0.8,-0.511,1.006
02:00.1,0.331,-0.81,-0.507,1.011
02:00.1,0.331,-0.81,-0.507,1.011
02:00.1,0.331,-0.81,-0.507,1.011
02:00.1,0.331,-0.808,-0.506,1.009
02:00.2,0.33,-0.805,-0.51,1.008
02:00.2,0.331,-0.804,-0.517,1.012
02:00.2,0.33,-0.799,-0.518,1.008
02:00.2,0.339,-0.796,-0.518,1.008
02:00.2,0.338,-0.79,-0.522,1.005
02:00.2,0.337,-0.785,-0.522,1.001
02:00.2,0.338,-0.796,-0.512,1.005
02:00.2,0.338,-0.796,-0.512,1.005
02:00.2,0.338,-0.796,-0.512,1.005
02:00.3,0.338,-0.796,-0.512,1.005
02:00.3,0.334,-0.803,-0.514,1.01
02:00.3,0.33,-0.809,-0.514,1.014
02:00.3,0.327,-0.809,-0.514,1.013
02:00.3,0.328,-0.807,-0.516,1.012
02:00.3,0.328,-0.802,-0.517,1.009
02:00.3,0.332,-0.798,-0.521,1.009
02:00.3,0.334,-0.782,-0.527,1
02:00.3,0.334,-0.782,-0.527,1
02:00.3,0.334,-0.782,-0.527,1
02:00.4,0.334,-0.781,-0.526,0.999
02:00.4,0.334,-0.783,-0.525,1
02:00.4,0.334,-0.787,-0.523,1.002
02:00.4,0.337,-0.794,-0.523,1.009
02:00.4,0.335,-0.798,-0.524,1.012
02:00.4,0.333,-0.8,-0.523,1.012
02:00.4,0.334,-0.8,-0.521,1.011
02:00.4,0.333,-0.8,-0.518,1.01
02:00.5,0.337,-0.788,-0.523,1.004
02:00.5,0.337,-0.788,-0.523,1.004
02:00.5,0.337,-0.788,-0.523,1.004
02:00.5,0.337,-0.787,-0.524,1.004
02:00.5,0.338,-0.787,-0.52,1.002
02:00.5,0.337,-0.785,-0.52,1
02:00.5,0.335,-0.787,-0.521,1.002
02:00.5,0.337,-0.794,-0.522,1.008
02:00.5,0.336,-0.8,-0.521,1.012
02:00.5,0.339,-0.8,-0.522,1.014
02:00.5,0.339,-0.8,-0.522,1.014
02:00.5,0.339,-0.8,-0.522,1.014
02:00.6,0.333,-0.798,-0.52,1.009
02:00.6,0.332,-0.793,-0.522,1.006
02:00.6,0.332,-0.789,-0.523,1.003
02:00.6,0.334,-0.786,-0.523,1.001
02:00.6,0.334,-0.786,-0.525,1.002
02:00.6,0.334,-0.789,-0.523,1.004
02:00.6,0.337,-0.792,-0.52,1.006
02:00.7,0.335,-0.799,-0.517,1.009
02:00.7,0.335,-0.799,-0.517,1.009
02:00.7,0.335,-0.799,-0.517,1.009
02:00.7,0.334,-0.8,-0.518,1.01
02:00.7,0.333,-0.796,-0.52,1.007
02:00.7,0.333,-0.793,-0.524,1.007
02:00.7,0.333,-0.792,-0.523,1.006
02:00.7,0.335,-0.792,-0.521,1.005
02:00.7,0.332,-0.79,-0.521,1.003
02:00.7,0.333,-0.792,-0.52,1.004
02:00.8,0.335,-0.8,-0.517,1.01
02:00.8,0.335,-0.8,-0.517,1.01
02:00.8,0.335,-0.8,-0.517,1.01
02:00.8,0.335,-0.798,-0.516,1.008
02:00.8,0.334,-0.8,-0.515,1.008
02:00.8,0.335,-0.799,-0.514,1.007
02:00.8,0.334,-0.795,-0.513,1.003
02:00.8,0.334,-0.794,-0.516,1.004
02:00.8,0.336,-0.794,-0.519,1.006
02:00.8,0.335,-0.794,-0.519,1.006
02:00.8,0.335,-0.794,-0.519,1.006
02:00.9,0.335,-0.796,-0.517,1.007
02:00.9,0.335,-0.796,-0.517,1.007
02:00.9,0.334,-0.798,-0.516,1.007
02:00.9,0.334,-0.798,-0.515,1.007
02:00.9,0.334,-0.798,-0.515,1.007
02:00.9,0.332,-0.799,-0.515,1.007
02:00.9,0.333,-0.8,-0.516,1.009
02:00.9,0.334,-0.797,-0.516,1.006
02:00.9,0.336,-0.792,-0.516,1.003
02:00.9,0.336,-0.79,-0.518,1.003
02:01.0,0.333,-0.795,-0.52,1.007
02:01.0,0.333,-0.795,-0.52,1.007
02:01.0,0.33,-0.796,-0.523,1.008
02:01.0,0.332,-0.795,-0.522,1.007
02:01.0,0.336,-0.796,-0.52,1.008
02:01.0,0.332,-0.798,-0.519,1.008
02:01.0,0.332,-0.796,-0.518,1.006
02:01.0,0.333,-0.794,-0.518,1.005
02:01.0,0.335,-0.795,-0.518,1.006
02:01.0,0.337,-0.795,-0.516,1.006
02:01.1,0.336,-0.793,-0.515,1.003
02:01.1,0.336,-0.793,-0.515,1.003
02:01.1,0.336,-0.794,-0.514,1.004
02:01.1,0.333,-0.794,-0.515,1.003
02:01.1,0.332,-0.794,-0.516,1.003
02:01.1,0.332,-0.796,-0.519,1.007
02:01.1,0.333,-0.8,-0.518,1.01
02:01.1,0.331,-0.799,-0.52,1.009
02:01.1,0.331,-0.799,-0.518,1.008
02:01.2,0.333,-0.801,-0.511,1.007
02:01.2,0.333,-0.801,-0.511,1.007
02:01.2,0.333,-0.801,-0.511,1.007
02:01.2,0.331,-0.801,-0.512,1.007
02:01.2,0.331,-0.802,-0.513,1.008
02:01.2,0.332,-0.802,-0.513,1.008
02:01.2,0.333,-0.801,-0.513,1.008
02:01.2,0.335,-0.801,-0.512,1.008
02:01.2,0.336,-0.801,-0.511,1.008
02:01.2,0.334,-0.801,-0.511,1.007
02:01.3,0.332,-0.797,-0.513,1.004
02:01.3,0.332,-0.797,-0.513,1.004
02:01.3,0.332,-0.797,-0.513,1.004
02:01.3,0.333,-0.798,-0.513,1.005
02:01.3,0.335,-0.798,-0.515,1.007
02:01.3,0.333,-0.798,-0.514,1.006
02:01.3,0.334,-0.801,-0.511,1.007
02:01.3,0.334,-0.803,-0.505,1.006
02:01.3,0.33,-0.805,-0.502,1.004
02:01.3,0.329,-0.808,-0.499,1.005
02:01.4,0.329,-0.808,-0.5,1.006
02:01.4,0.329,-0.808,-0.5,1.006
02:01.4,0.329,-0.808,-0.5,1.006
02:01.4,0.332,-0.808,-0.502,1.008
02:01.4,0.335,-0.809,-0.504,1.01
02:01.4,0.33,-0.808,-0.506,1.009
02:01.4,0.326,-0.805,-0.509,1.007
02:01.4,0.326,-0.805,-0.507,1.006
02:01.4,0.33,-0.808,-0.505,1.008
02:01.4,0.33,-0.799,-0.511,1.004
02:01.5,0.315,-0.802,-0.505,0.999
02:01.5,0.315,-0.802,-0.505,0.999
02:01.5,0.327,-0.804,-0.506,1.005
02:01.5,0.327,-0.804,-0.506,1.005
02:01.5,0.35,-0.813,-0.501,1.017
02:01.5,0.331,-0.804,-0.509,1.008
02:01.5,0.324,-0.794,-0.521,1.003
02:01.5,0.339,-0.799,-0.513,1.008
02:01.5,0.331,-0.793,-0.514,1.001
02:01.5,0.329,-0.791,-0.519,1.002
02:01.6,0.333,-0.798,-0.52,1.009
02:01.6,0.333,-0.798,-0.52,1.009
02:01.6,0.333,-0.798,-0.52,1.009
02:01.6,0.329,-0.798,-0.518,1.007
02:01.6,0.332,-0.798,-0.512,1.005
02:01.6,0.335,-0.801,-0.515,1.009
02:01.6,0.336,-0.801,-0.518,1.011
02:01.6,0.337,-0.795,-0.52,1.008
02:01.6,0.338,-0.792,-0.521,1.006
02:01.6,0.339,-0.787,-0.524,1.004
02:01.7,0.334,-0.786,-0.524,1.002
02:01.7,0.334,-0.786,-0.524,1.002
02:01.7,0.334,-0.786,-0.524,1.002
02:01.7,0.335,-0.791,-0.52,1.004
02:01.7,0.337,-0.796,-0.518,1.008
02:01.7,0.337,-0.801,-0.515,1.01
02:01.7,0.334,-0.802,-0.512,1.008
02:01.7,0.334,-0.802,-0.509,1.007
02:01.7,0.334,-0.802,-0.508,1.006
02:01.7,0.334,-0.8,-0.51,1.006
02:01.8,0.334,-0.795,-0.511,1.002
02:01.8,0.334,-0.795,-0.511,1.002
02:01.8,0.334,-0.795,-0.511,1.002
02:01.8,0.331,-0.799,-0.511,1.005
02:01.8,0.332,-0.803,-0.508,1.007
02:01.8,0.334,-0.804,-0.509,1.008
02:01.8,0.333,-0.804,-0.511,1.009
02:01.8,0.334,-0.806,-0.515,1.013
02:01.8,0.331,-0.807,-0.516,1.013
02:01.8,0.326,-0.803,-0.52,1.011
02:01.9,0.347,-0.793,-0.529,1.014
02:01.9,0.347,-0.793,-0.529,1.014
02:01.9,0.347,-0.793,-0.529,1.014
02:01.9,0.303,-0.796,-0.525,1.001
02:01.9,0.344,-0.789,-0.522,1.007
02:01.9,0.322,-0.797,-0.511,1
02:01.9,0.332,-0.8,-0.507,1.004
02:01.9,0.355,-0.806,-0.5,1.013
02:01.9,0.33,-0.806,-0.508,1.008
02:01.9,0.331,-0.804,-0.51,1.008
02:02.0,0.329,-0.795,-0.517,1.004
02:02.0,0.329,-0.795,-0.517,1.004
02:02.0,0.329,-0.795,-0.517,1.004
02:02.0,0.327,-0.792,-0.521,1.003
02:02.0,0.338,-0.794,-0.521,1.008
02:02.0,0.336,-0.795,-0.524,1.01
02:02.0,0.326,-0.793,-0.521,1.003
02:02.0,0.333,-0.794,-0.518,1.005
02:02.0,0.333,-0.798,-0.517,1.007
02:02.0,0.331,-0.799,-0.518,1.008
02:02.1,0.337,-0.8,-0.517,1.01
02:02.1,0.337,-0.8,-0.517,1.01
02:02.1,0.337,-0.8,-0.517,1.01
02:02.1,0.332,-0.795,-0.518,1.005
02:02.1,0.334,-0.792,-0.518,1.004
02:02.1,0.333,-0.791,-0.519,1.003
02:02.1,0.336,-0.79,-0.517,1.002
02:02.1,0.339,-0.792,-0.517,1.005
02:02.1,0.336,-0.794,-0.516,1.005
02:02.1,0.335,-0.796,-0.515,1.006
02:02.2,0.334,-0.8,-0.513,1.007
02:02.2,0.334,-0.8,-0.513,1.007
02:02.2,0.334,-0.8,-0.513,1.007
02:02.2,0.333,-0.801,-0.514,1.008
02:02.2,0.332,-0.798,-0.514,1.006
02:02.2,0.334,-0.795,-0.515,1.004
02:02.2,0.335,-0.794,-0.515,1.004
02:02.2,0.334,-0.795,-0.516,1.005
02:02.2,0.336,-0.793,-0.515,1.003
02:02.2,0.335,-0.791,-0.517,1.003
02:02.3,0.333,-0.796,-0.525,1.01
02:02.3,0.333,-0.796,-0.525,1.01
02:02.3,0.333,-0.796,-0.525,1.01
02:02.3,0.33,-0.793,-0.526,1.007
02:02.3,0.338,-0.792,-0.523,1.007
02:02.3,0.335,-0.791,-0.523,1.006
02:02.3,0.331,-0.792,-0.521,1.004
02:02.3,0.334,-0.792,-0.521,1.005
02:02.3,0.331,-0.794,-0.518,1.004
02:02.3,0.336,-0.797,-0.516,1.007
02:02.4,0.338,-0.799,-0.511,1.007
02:02.4,0.338,-0.799,-0.511,1.007
02:02.4,0.338,-0.799,-0.511,1.007
02:02.4,0.334,-0.798,-0.512,1.005
02:02.4,0.334,-0.796,-0.517,1.006
02:02.4,0.335,-0.794,-0.519,1.006
02:02.4,0.333,-0.792,-0.523,1.006
02:02.4,0.331,-0.79,-0.523,1.004
02:02.4,0.331,-0.792,-0.522,1.005
02:02.4,0.33,-0.795,-0.521,1.006
02:02.5,0.333,-0.801,-0.517,1.01
02:02.5,0.333,-0.801,-0.517,1.01
02:02.5,0.333,-0.801,-0.517,1.01
02:02.5,0.332,-0.802,-0.515,1.009
02:02.5,0.335,-0.8,-0.513,1.008
02:02.5,0.334,-0.797,-0.514,1.005
02:02.5,0.335,-0.794,-0.516,1.004
02:02.5,0.335,-0.796,-0.517,1.007
02:02.5,0.332,-0.795,-0.518,1.005
02:02.5,0.335,-0.795,-0.519,1.007
02:02.6,0.333,-0.797,-0.514,1.005
02:02.6,0.332,-0.798,-0.513,1.005
02:02.6,0.332,-0.798,-0.513,1.005
02:02.6,0.332,-0.798,-0.513,1.005
02:02.6,0.332,-0.8,-0.513,1.007
02:02.6,0.335,-0.801,-0.513,1.008
02:02.6,0.334,-0.801,-0.513,1.008
02:02.6,0.332,-0.8,-0.515,1.008
02:02.6,0.335,-0.797,-0.514,1.006
02:02.6,0.334,-0.793,-0.514,1.002
02:02.7,0.337,-0.795,-0.514,1.005
02:02.7,0.337,-0.795,-0.514,1.005
02:02.7,0.337,-0.795,-0.514,1.005
02:02.7,0.335,-0.792,-0.517,1.003
02:02.7,0.337,-0.795,-0.518,1.007
02:02.7,0.339,-0.797,-0.519,1.01
02:02.7,0.332,-0.794,-0.523,1.007
02:02.7,0.331,-0.793,-0.525,1.007
02:02.7,0.341,-0.791,-0.523,1.008
02:02.7,0.338,-0.787,-0.523,1.004
02:02.8,0.327,-0.793,-0.524,1.005
02:02.8,0.327,-0.793,-0.524,1.005
02:02.8,0.327,-0.793,-0.524,1.005
02:02.8,0.331,-0.801,-0.518,1.01
02:02.8,0.329,-0.809,-0.514,1.013
02:02.8,0.33,-0.811,-0.509,1.013
02:02.8,0.331,-0.813,-0.507,1.014
02:02.8,0.329,-0.81,-0.508,1.011
02:02.8,0.325,-0.806,-0.509,1.007
02:02.8,0.329,-0.802,-0.505,1.003
02:02.8,0.336,-0.803,-0.496,1.002
02:02.9,0.34,-0.803,-0.492,1.001
02:02.9,0.34,-0.803,-0.492,1.001
02:02.9,0.335,-0.803,-0.499,1.003
02:02.9,0.331,-0.802,-0.508,1.005
02:02.9,0.333,-0.8,-0.52,1.011
02:02.9,0.328,-0.791,-0.539,1.012
02:02.9,0.322,-0.791,-0.544,1.013
02:02.9,0.334,-0.789,-0.539,1.012
02:02.9,0.334,-0.785,-0.535,1.007
02:03.0,0.348,-0.781,-0.527,1.004
02:03.0,0.348,-0.781,-0.527,1.004
02:03.0,0.348,-0.781,-0.527,1.004
02:03.0,0.341,-0.783,-0.529,1.005
02:03.0,0.338,-0.778,-0.53,1
02:03.0,0.337,-0.78,-0.533,1.003
02:03.0,0.332,-0.781,-0.533,1.002
02:03.0,0.337,-0.784,-0.529,1.004
02:03.0,0.339,-0.785,-0.529,1.005
02:03.0,0.335,-0.791,-0.525,1.007
02:03.1,0.334,-0.796,-0.518,1.007
02:03.1,0.334,-0.796,-0.518,1.007
02:03.1,0.334,-0.796,-0.518,1.007
02:03.1,0.333,-0.793,-0.518,1.004
02:03.1,0.333,-0.793,-0.514,1.002
02:03.1,0.339,-0.799,-0.513,1.008
02:03.1,0.334,-0.8,-0.513,1.007
02:03.1,0.335,-0.799,-0.508,1.004
02:03.1,0.337,-0.799,-0.511,1.007
02:03.1,0.334,-0.799,-0.515,1.008
02:03.1,0.335,-0.801,-0.514,1.009
02:03.2,0.327,-0.806,-0.511,1.009
02:03.2,0.327,-0.806,-0.511,1.009
02:03.2,0.333,-0.805,-0.513,1.011
02:03.2,0.334,-0.805,-0.511,1.01
02:03.2,0.333,-0.807,-0.508,1.01
02:03.2,0.33,-0.803,-0.512,1.008
02:03.2,0.323,-0.814,-0.491,1.004
02:03.2,0.359,-0.798,-0.508,1.012
02:03.2,0.309,-0.802,-0.513,1.001
02:03.3,0.314,-0.791,-0.523,0.999
02:03.3,0.314,-0.791,-0.523,0.999
02:03.3,0.314,-0.791,-0.523,0.999
02:03.3,0.344,-0.793,-0.521,1.009
02:03.3,0.336,-0.797,-0.519,1.009
02:03.3,0.334,-0.795,-0.526,1.01
02:03.3,0.336,-0.795,-0.524,1.01
02:03.3,0.334,-0.79,-0.52,1.003
02:03.3,0.328,-0.79,-0.522,1.002
02:03.3,0.327,-0.789,-0.523,1.001
02:03.3,0.334,-0.79,-0.527,1.007
02:03.4,0.332,-0.795,-0.528,1.01
02:03.4,0.332,-0.795,-0.528,1.01
02:03.4,0.329,-0.799,-0.519,1.008
02:03.4,0.337,-0.795,-0.519,1.007
02:03.4,0.332,-0.797,-0.516,1.006
02:03.4,0.336,-0.792,-0.522,1.006
02:03.4,0.339,-0.792,-0.521,1.007
02:03.4,0.337,-0.79,-0.527,1.008
02:03.4,0.335,-0.788,-0.524,1.004
02:03.5,0.335,-0.786,-0.526,1.003
02:03.5,0.335,-0.786,-0.526,1.003
02:03.5,0.335,-0.786,-0.526,1.003
02:03.5,0.338,-0.787,-0.529,1.007
02:03.5,0.347,-0.785,-0.527,1.007
02:03.5,0.335,-0.782,-0.54,1.008
02:03.5,0.322,-0.789,-0.532,1.005
02:03.5,0.34,-0.782,-0.53,1.004
02:03.5,0.324,-0.786,-0.522,0.998
02:03.5,0.332,-0.794,-0.517,1.004
02:03.6,0.347,-0.804,-0.51,1.013
02:03.6,0.333,-0.804,-0.51,1.009
02:03.6,0.333,-0.804,-0.51,1.009
02:03.6,0.339,-0.8,-0.503,1.004
02:03.6,0.338,-0.795,-0.504,1
02:03.6,0.338,-0.798,-0.516,1.009
02:03.6,0.325,-0.801,-0.527,1.012
02:03.6,0.332,-0.795,-0.527,1.01
02:03.6,0.34,-0.789,-0.526,1.007
02:03.6,0.332,-0.789,-0.523,1.003
02:03.7,0.331,-0.798,-0.517,1.007
02:03.7,0.331,-0.798,-0.517,1.007
02:03.7,0.331,-0.798,-0.517,1.007
02:03.7,0.331,-0.798,-0.517,1.007
02:03.7,0.349,-0.801,-0.509,1.011
02:03.7,0.336,-0.801,-0.515,1.01
02:03.7,0.321,-0.798,-0.516,1.003
02:03.7,0.342,-0.794,-0.508,1.003
02:03.7,0.335,-0.799,-0.516,1.008
02:03.7,0.321,-0.8,-0.521,1.007
02:03.8,0.331,-0.797,-0.517,1.006
02:03.8,0.331,-0.797,-0.517,1.006
02:03.8,0.331,-0.797,-0.517,1.006
02:03.8,0.338,-0.795,-0.515,1.006
02:03.8,0.332,-0.8,-0.514,1.007
02:03.8,0.336,-0.799,-0.517,1.009
02:03.8,0.331,-0.794,-0.52,1.005
02:03.8,0.331,-0.796,-0.518,1.006
02:03.8,0.336,-0.795,-0.521,1.008
02:03.8,0.331,-0.792,-0.523,1.005
02:03.9,0.335,-0.792,-0.525,1.008
02:03.9,0.335,-0.791,-0.522,1.005
02:03.9,0.335,-0.791,-0.522,1.005
02:03.9,0.335,-0.793,-0.522,1.007
02:03.9,0.336,-0.792,-0.522,1.006
02:03.9,0.334,-0.792,-0.521,1.005
02:03.9,0.337,-0.792,-0.521,1.006
02:03.9,0.337,-0.793,-0.522,1.007
02:03.9,0.334,-0.791,-0.523,1.005
02:03.9,0.334,-0.79,-0.522,1.004
02:04.0,0.334,-0.79,-0.522,1.004
02:04.0,0.334,-0.79,-0.522,1.004
02:04.0,0.334,-0.79,-0.522,1.004
02:04.0,0.334,-0.792,-0.523,1.006
02:04.0,0.334,-0.792,-0.519,1.004
02:04.0,0.336,-0.793,-0.518,1.005
02:04.0,0.336,-0.795,-0.517,1.006
02:04.0,0.337,-0.796,-0.516,1.007
02:04.0,0.336,-0.795,-0.516,1.006
02:04.0,0.335,-0.795,-0.519,1.007
02:04.1,0.335,-0.797,-0.521,1.009
02:04.1,0.331,-0.797,-0.524,1.01
02:04.1,0.327,-0.797,-0.522,1.007
02:04.1,0.327,-0.797,-0.522,1.007
02:04.1,0.336,-0.796,-0.516,1.006
02:04.1,0.34,-0.797,-0.514,1.007
02:04.1,0.331,-0.796,-0.515,1.004
02:04.1,0.334,-0.797,-0.515,1.006
02:04.1,0.333,-0.797,-0.514,1.005
02:04.1,0.335,-0.8,-0.511,1.007
02:04.2,0.336,-0.799,-0.511,1.006
02:04.2,0.334,-0.798,-0.513,1.006
02:04.2,0.334,-0.798,-0.513,1.006
02:04.2,0.333,-0.798,-0.517,1.007
02:04.2,0.333,-0.796,-0.519,1.007
02:04.2,0.332,-0.796,-0.522,1.008
02:04.2,0.333,-0.793,-0.524,1.007
02:04.2,0.337,-0.789,-0.523,1.005
02:04.2,0.331,-0.787,-0.526,1.003
02:04.2,0.329,-0.789,-0.519,1
02:04.3,0.338,-0.801,-0.512,1.009
02:04.3,0.338,-0.801,-0.512,1.009
02:04.3,0.338,-0.801,-0.512,1.009
02:04.3,0.333,-0.804,-0.514,1.011
02:04.3,0.33,-0.803,-0.517,1.01
02:04.3,0.335,-0.801,-0.516,1.01
02:04.3,0.328,-0.798,-0.518,1.006
02:04.3,0.334,-0.797,-0.514,1.005
02:04.3,0.338,-0.797,-0.514,1.007
02:04.3,0.334,-0.797,-0.514,1.005
02:04.4,0.328,-0.799,-0.511,1.004
02:04.4,0.328,-0.799,-0.511,1.004
02:04.4,0.328,-0.799,-0.511,1.004
02:04.4,0.328,-0.799,-0.511,1.004
02:04.4,0.325,-0.8,-0.511,1.003
02:04.4,0.329,-0.804,-0.51,1.007
02:04.4,0.329,-0.81,-0.509,1.012
02:04.4,0.339,-0.813,-0.509,1.017
02:04.4,0.334,-0.809,-0.508,1.012
02:04.4,0.332,-0.808,-0.51,1.012
02:04.5,0.332,-0.799,-0.512,1.005
02:04.5,0.332,-0.799,-0.512,1.005
02:04.5,0.332,-0.799,-0.512,1.005
02:04.5,0.334,-0.795,-0.511,1.002
02:04.5,0.332,-0.794,-0.512,1.001
02:04.5,0.332,-0.798,-0.511,1.004
02:04.5,0.337,-0.807,-0.505,1.01
02:04.5,0.334,-0.806,-0.508,1.01
02:04.5,0.327,-0.804,-0.512,1.008
02:04.5,0.331,-0.802,-0.517,1.01
02:04.6,0.332,-0.792,-0.527,1.008
02:04.6,0.332,-0.792,-0.527,1.008
02:04.6,0.332,-0.792,-0.527,1.008
02:04.6,0.338,-0.786,-0.527,1.005
02:04.6,0.341,-0.781,-0.528,1.003
02:04.6,0.34,-0.779,-0.527,1
02:04.6,0.341,-0.779,-0.526,1
02:04.6,0.34,-0.781,-0.527,1.002
02:04.6,0.337,-0.786,-0.525,1.003
02:04.6,0.333,-0.789,-0.527,1.006
02:04.7,0.337,-0.795,-0.522,1.009
02:04.7,0.337,-0.795,-0.522,1.009
02:04.7,0.337,-0.795,-0.522,1.009
02:04.7,0.34,-0.795,-0.519,1.008
02:04.7,0.334,-0.794,-0.515,1.004
02:04.7,0.33,-0.794,-0.515,1.002
02:04.7,0.33,-0.793,-0.516,1.002
02:04.7,0.333,-0.796,-0.515,1.005
02:04.7,0.333,-0.798,-0.517,1.007
02:04.7,0.336,-0.8,-0.519,1.011
02:04.8,0.337,-0.797,-0.517,1.008
02:04.8,0.337,-0.797,-0.517,1.008
02:04.8,0.337,-0.797,-0.517,1.008
02:04.8,0.337,-0.796,-0.517,1.007
02:04.8,0.335,-0.794,-0.519,1.006
02:04.8,0.334,-0.791,-0.522,1.005
02:04.8,0.335,-0.792,-0.523,1.006
02:04.8,0.335,-0.792,-0.524,1.007
02:04.8,0.332,-0.791,-0.522,1.004
02:04.8,0.334,-0.792,-0.519,1.004
02:04.9,0.332,-0.802,-0.512,1.008
02:04.9,0.332,-0.802,-0.512,1.008
02:04.9,0.332,-0.802,-0.512,1.008
02:04.9,0.329,-0.803,-0.513,1.008
02:04.9,0.328,-0.803,-0.509,1.006
02:04.9,0.332,-0.801,-0.508,1.005
02:04.9,0.333,-0.801,-0.51,1.006
02:04.9,0.337,-0.802,-0.515,1.011
02:04.9,0.336,-0.796,-0.514,1.005
02:04.9,0.335,-0.789,-0.516,1.001
02:05.0,0.332,-0.793,-0.522,1.006
02:05.0,0.332,-0.793,-0.522,1.006
02:05.0,0.332,-0.793,-0.522,1.006
02:05.0,0.328,-0.794,-0.528,1.008
02:05.0,0.338,-0.795,-0.526,1.011
02:05.0,0.338,-0.796,-0.522,1.01
02:05.0,0.328,-0.796,-0.52,1.006
02:05.0,0.329,-0.798,-0.517,1.006
02:05.0,0.333,-0.8,-0.513,1.007
02:05.0,0.335,-0.802,-0.512,1.009
02:05.1,0.339,-0.796,-0.513,1.006
02:05.1,0.339,-0.796,-0.513,1.006
02:05.1,0.339,-0.796,-0.513,1.006
02:05.1,0.333,-0.795,-0.514,1.004
02:05.1,0.329,-0.794,-0.514,1.001
02:05.1,0.336,-0.797,-0.512,1.005
02:05.1,0.337,-0.801,-0.513,1.009
02:05.1,0.337,-0.801,-0.514,1.01
02:05.1,0.333,-0.799,-0.517,1.008
02:05.1,0.331,-0.798,-0.519,1.008
02:05.2,0.332,-0.791,-0.526,1.006
02:05.2,0.332,-0.791,-0.526,1.006
02:05.2,0.332,-0.791,-0.526,1.006
02:05.2,0.338,-0.792,-0.523,1.007
02:05.2,0.338,-0.793,-0.521,1.007
02:05.2,0.336,-0.792,-0.52,1.005
02:05.2,0.334,-0.791,-0.52,1.004
02:05.2,0.333,-0.795,-0.519,1.006
02:05.2,0.334,-0.795,-0.52,1.007
02:05.3,0.336,-0.793,-0.526,1.009
02:05.3,0.331,-0.788,-0.525,1.003
02:05.3,0.331,-0.788,-0.525,1.003
02:05.3,0.331,-0.788,-0.525,1.003
02:05.3,0.329,-0.786,-0.524,1
02:05.3,0.332,-0.788,-0.523,1.002
02:05.3,0.336,-0.791,-0.523,1.006
02:05.3,0.34,-0.796,-0.521,1.01
02:05.3,0.34,-0.797,-0.519,1.01
02:05.3,0.334,-0.796,-0.518,1.007
02:05.4,0.333,-0.794,-0.516,1.004
02:05.4,0.334,-0.798,-0.523,1.011
02:05.4,0.334,-0.798,-0.523,1.011
02:05.4,0.334,-0.798,-0.523,1.011
02:05.4,0.335,-0.796,-0.523,1.01
02:05.4,0.335,-0.792,-0.52,1.005
02:05.4,0.337,-0.791,-0.518,1.004
02:05.4,0.337,-0.794,-0.517,1.006
02:05.4,0.336,-0.797,-0.517,1.008
02:05.4,0.332,-0.797,-0.522,1.009
02:05.5,0.331,-0.794,-0.526,1.008
02:05.5,0.331,-0.792,-0.523,1.005
02:05.5,0.331,-0.792,-0.523,1.005
02:05.5,0.33,-0.791,-0.524,1.005
02:05.5,0.33,-0.791,-0.524,1.005
02:05.5,0.334,-0.792,-0.524,1.007
02:05.5,0.338,-0.792,-0.524,1.008
02:05.5,0.335,-0.791,-0.522,1.005
02:05.5,0.336,-0.792,-0.519,1.005
02:05.5,0.337,-0.793,-0.515,1.004
02:05.6,0.335,-0.794,-0.516,1.004
02:05.6,0.334,-0.794,-0.526,1.009
02:05.6,0.334,-0.794,-0.526,1.009
02:05.6,0.334,-0.794,-0.526,1.009
02:05.6,0.333,-0.79,-0.528,1.007
02:05.6,0.332,-0.788,-0.528,1.005
02:05.6,0.335,-0.788,-0.526,1.005
02:05.6,0.334,-0.788,-0.524,1.004
02:05.6,0.336,-0.788,-0.524,1.004
02:05.6,0.337,-0.791,-0.523,1.006
02:05.7,0.334,-0.793,-0.524,1.007
02:05.7,0.333,-0.794,-0.524,1.008
02:05.7,0.335,-0.794,-0.523,1.008
02:05.7,0.335,-0.794,-0.523,1.008
02:05.7,0.337,-0.794,-0.525,1.01
02:05.7,0.336,-0.792,-0.525,1.008
02:05.7,0.335,-0.789,-0.524,1.005
02:05.7,0.335,-0.788,-0.523,1.003
02:05.7,0.336,-0.788,-0.523,1.004
02:05.7,0.336,-0.789,-0.522,1.004
02:05.8,0.334,-0.791,-0.524,1.006
02:05.8,0.337,-0.797,-0.519,1.009
02:05.8,0.337,-0.797,-0.519,1.009
02:05.8,0.336,-0.796,-0.521,1.009
